id,projectId,applicationId,roundId,token,voter,grantAddress,amount,amountUSD,coefficient,status,last_score_timestamp,type,success,rawScore,threshold
0x2e2cbf5af6c8717d43562c3defe0c9f3419a4c8fe2f413a46b0badc5e629bc22,0x2166293b13f56182f7932f2f03139a34bfc67d5b6b85ef36a21037d8a99926bf,3,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x912CE59144191C1204E64559FE8253a0e49E6548,0x0d89421d6eec0a4385f95f410732186a2ab45077,0x4744cda32bE7b3e75b9334001da9ED21789d4c0d,5000000000000000000,5.5974267,1,DONE,2023-11-08T17:06:37.396Z,ThresholdScoreCheck,true,42.400,20.00000
0xaa1f5a61ec8c8dfd98965bb379e36dcc599c836b22167308a20b1e4062a80503,0x6f0dada1385d326e6e4076f304dad4db7cd0e2f383a32d13b7c6c29f6614afd9,5,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x426006904582f279e6214eef67ff10f6f1bf634f,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,49602327958,0.00010025,0,,,,,,
0xd29f70c0066b4939dc5f6e52162b49e440df29c5cb01a4035724b03293959d87,0x915b81dbeff8550b4b7d170a82548f307a4d913e651b4d346f2796bf6ce2608b,7,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x704b3d8f86c135d1aef42037877338adf4466f91,0x99d5Ce23335BffC8289F67Eb2723270776f2785e,500000000000000,1.01063797,0,DONE,2023-12-10T15:01:13.393Z,ThresholdScoreCheck,false,12.128,20.00000
0xdb8f169d78912602d29155965d3103c802fe7fba617f94cc5dfb6d43446ff63f,0xf1f4942df7878a8626d441ae1b9e40f9dd6e67b66bd88138c9285451d871412f,14,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x4f8c531df3d97c6Cd437aC8DfE756975445D1161,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x9d867d05c466c459cae73f592e10e540098dbee9b92dc2c1fc0cdfea0eb688b0,0x118a917101c9e0fbb0bf0f3701e00138995d3250e7f47712abb8efbf0ba3a33b,24,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x29567BdBcC92aCF37AC6B56B69180857bB69f7D1,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x55c17376c23dd8e2ad458a840181447a3eeed0f59189c617a742ccf186632dfe,0x6f0dada1385d326e6e4076f304dad4db7cd0e2f383a32d13b7c6c29f6614afd9,5,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x672bfe78ce9adc58161f8bfe6c4f0c9655217fb908e65245435c1c82aa98aad0,0xbecb2d4f81a360d47b4354f84195d8c57cc1db1da364bd18654b22a2513974d2,21,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x5ce15dBcDF9a7c65eF7f31d11Ccd49DF4ECd860D,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x801997c642c4f8961a5ddf9c1cee2d676315e05ecd85bb8a13d65de6f63cf8ea,0x915b81dbeff8550b4b7d170a82548f307a4d913e651b4d346f2796bf6ce2608b,7,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x99d5Ce23335BffC8289F67Eb2723270776f2785e,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x30f9fd105205d7125e1228b532102758dc2833beedb507304661c39f20cf5bb3,0x906ffc3130897f433c5fb1a01a30d2581eaa606ff00f6c80348ccc65af9a1a8e,17,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x4cd6B4503d02973D78CFF59C9C56f5F378688274,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x4cda67ceb23c1774d71ed5e24c92b079ed20fb35ac44cce6611c499b499731ed,0xe61a206a3312eb4e3f8b4ff9a7c85cd0af0021eff0f2e66947305360efb3f7a7,8,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x0035cC37599241D007D0AbA1Fb931C5FA757f7A1,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0xc6aa6492aaba5cb16ce61880839abc62931c64ad973ceb0cabcd737e04bb31c8,0x2166293b13f56182f7932f2f03139a34bfc67d5b6b85ef36a21037d8a99926bf,3,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x4744cda32bE7b3e75b9334001da9ED21789d4c0d,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0xa82492ab5a9e7804cced5df5d88404a66fe6df3cd87bf849d0803266ff14eb26,0xf8b22d1f3e6a6d9258fc85e8df59e414e500b665aeea5550b0db20459e98eaf4,6,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x61319Eb36d29781586988fC8dD0A78dBfE201cef,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x891f28b1b700dab1fb4f1af3e56001afaad52941e672f57ba99c293cea05f896,0xe857fa6dc8c1012e168c45c7abdaf298273b0cee34bee3120f128e0e3ac03135,12,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x4B7C0Da1C299Ce824f55A0190Efb13663442FA2c,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x56a6f2eda45bd0f95f19da44b20ffaf37627e66edcacaae80f508d06620fd140,0x7a7bba183fb942fef3a8f2c97d939367c8d82328a2a5d42b9f7ba2e358ff3423,0,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x020673A52560B50a70544D7F841fbc73626648f4,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x7b5b67e305de2b552ea218db063c4fe83f5c63f3137729926a0611bff811e4ee,0x92980c994e3e4fda7f66cefa230b7220913c8175833bd98f39dd424049a1388f,16,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0xc38B9fBB57b0c33f85Cb0A03669a9D6127538369,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0x168134da989369ee8cbe7e6054b8de4a7bfe81af705b2d36e539d41748eae514,0xe774b4f543259518e0595eae2ed5969cd7e2898c129ddfc8518e00439dfe7f20,22,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xd6a0c3584968c938b4c54948774b193a209f0c5c,0x596C7b6b7BC5331Ecb682523e342A2340c074602,420000000000000,0.84634964,0,DONE,2023-11-26T13:27:28.644Z,ThresholdScoreCheck,true,20.628,20.00000
0xb6536b38889d03272a72fdc20d26f8846f7d53e83c87a334715f54668330a742,0x915b81dbeff8550b4b7d170a82548f307a4d913e651b4d346f2796bf6ce2608b,7,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x0a3fcdd9bd5308f6f9750d7d7d4f9f0eccfd9d99,0x99d5Ce23335BffC8289F67Eb2723270776f2785e,1100000000000000,2.24329522,0,DONE,2023-11-15T19:27:37.132Z,ThresholdScoreCheck,false,12.239,20.00000
0xbd2e2ae088794bfb3391dad08da46116f675ae9d0d8a5eb1884a33c4975db609,0xe857fa6dc8c1012e168c45c7abdaf298273b0cee34bee3120f128e0e3ac03135,12,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x0a3fcdd9bd5308f6f9750d7d7d4f9f0eccfd9d99,0x4B7C0Da1C299Ce824f55A0190Efb13663442FA2c,1100000000000000,2.24329522,0,DONE,2023-11-15T19:27:37.132Z,ThresholdScoreCheck,false,12.239,20.00000
0x09862be4e2a5ea9358c0546817d7e6593c654e07de3ece4fe72b2b80875a2f06,0xf1f4942df7878a8626d441ae1b9e40f9dd6e67b66bd88138c9285451d871412f,14,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x0a3fcdd9bd5308f6f9750d7d7d4f9f0eccfd9d99,0x4f8c531df3d97c6Cd437aC8DfE756975445D1161,1100000000000000,2.24329522,0,DONE,2023-11-15T19:27:37.132Z,ThresholdScoreCheck,false,12.239,20.00000
0x152ac6cd15df2ab7eec663ff1dac72c7e41b49ee7f1fbd9e3b648d39e6093db6,0x7a7bba183fb942fef3a8f2c97d939367c8d82328a2a5d42b9f7ba2e358ff3423,0,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x51d62cdc712d0b4269509c567c79b81ce134ff0e,0x020673A52560B50a70544D7F841fbc73626648f4,1000000000000000,2.03935929,0,DONE,2023-12-11T19:42:59.709Z,ThresholdScoreCheck,false,11.029,20.00000
0x58f331e32cb79298c0600719eba9491f2d3e90292083feb46c5f6299ab88b95f,0x118a917101c9e0fbb0bf0f3701e00138995d3250e7f47712abb8efbf0ba3a33b,24,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x51d62cdc712d0b4269509c567c79b81ce134ff0e,0x29567BdBcC92aCF37AC6B56B69180857bB69f7D1,1000000000000000,2.03935929,0,DONE,2023-12-11T19:42:59.709Z,ThresholdScoreCheck,false,11.029,20.00000
0x87e3b932eaa1dff125481b90b9ec7d69025bfc632d3ed11f77e4b8ddf3cd162f,0xbecb2d4f81a360d47b4354f84195d8c57cc1db1da364bd18654b22a2513974d2,21,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x51d62cdc712d0b4269509c567c79b81ce134ff0e,0x5ce15dBcDF9a7c65eF7f31d11Ccd49DF4ECd860D,1000000000000000,2.03935929,0,DONE,2023-12-11T19:42:59.709Z,ThresholdScoreCheck,false,11.029,20.00000
0x60fa3ce9684e933e0e8897d589f09ae80c141e85e92508944de38b3f33866527,0x915b81dbeff8550b4b7d170a82548f307a4d913e651b4d346f2796bf6ce2608b,7,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,0x99d5Ce23335BffC8289F67Eb2723270776f2785e,1000000000000000,2.04802873,1,DONE,2023-12-10T21:41:06.233Z,ThresholdScoreCheck,true,44.648,20.00000
0xfca3d5f9a5028eff8d716d892d96c679c76a051b812c7b4f721eebc68a1210ab,0x906ffc3130897f433c5fb1a01a30d2581eaa606ff00f6c80348ccc65af9a1a8e,17,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xb4839e4789804ad8b35403c9e876000fd71f4ae1,0x4cd6B4503d02973D78CFF59C9C56f5F378688274,300000000000000,0.61440862,0,DONE,2023-12-06T12:27:58.671Z,ThresholdScoreCheck,false,14.408,20.00000
0x4a1ff1f69021d9ee83484a954f554752cd4f792ea52671d94978197206e49577,0x92980c994e3e4fda7f66cefa230b7220913c8175833bd98f39dd424049a1388f,16,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0xb4839e4789804ad8b35403c9e876000fd71f4ae1,0xc38B9fBB57b0c33f85Cb0A03669a9D6127538369,300000000000000,0.61440862,0,DONE,2023-12-06T12:27:58.671Z,ThresholdScoreCheck,false,14.408,20.00000
0x14728e5d83751416949fe8eb4c5f94cd0d2de502f870e9f4ae13d821e1b4c887,0x6f0dada1385d326e6e4076f304dad4db7cd0e2f383a32d13b7c6c29f6614afd9,5,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x6549f54445d0f14d608ea916028520e3bf09c953,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,500000000000000,1.02401436,1,DONE,2023-12-06T12:53:38.689Z,ThresholdScoreCheck,true,26.438,20.00000
0xcbecbe30c0eb10418f573c5aaac1ef7a086eb51792fe00e23632be5f37d40464,0x7a7bba183fb942fef3a8f2c97d939367c8d82328a2a5d42b9f7ba2e358ff3423,0,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x6549f54445d0f14d608ea916028520e3bf09c953,0x020673A52560B50a70544D7F841fbc73626648f4,500000000000000,1.02401436,1,DONE,2023-12-06T12:53:38.689Z,ThresholdScoreCheck,true,26.438,20.00000
0x2e8839345ebb2b6bd52f9e914a6e2fc27d03d06ead819e63b50d4c647abf3557,0xe774b4f543259518e0595eae2ed5969cd7e2898c129ddfc8518e00439dfe7f20,22,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x6549f54445d0f14d608ea916028520e3bf09c953,0x596C7b6b7BC5331Ecb682523e342A2340c074602,500000000000000,1.02401436,1,DONE,2023-12-06T12:53:38.689Z,ThresholdScoreCheck,true,26.438,20.00000
0x8cc9c9a9720b3692bcca11aca795f0fd8feadae3a4b08376edff3234d213c57f,0xe61a206a3312eb4e3f8b4ff9a7c85cd0af0021eff0f2e66947305360efb3f7a7,8,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x6549f54445d0f14d608ea916028520e3bf09c953,0x0035cC37599241D007D0AbA1Fb931C5FA757f7A1,500000000000000,1.02401436,1,DONE,2023-12-06T12:53:38.689Z,ThresholdScoreCheck,true,26.438,20.00000
0xe2b689d346664c770070d1d08c0a3df25967273ace9413caa8689e233211d08f,0xbecb2d4f81a360d47b4354f84195d8c57cc1db1da364bd18654b22a2513974d2,21,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x6549f54445d0f14d608ea916028520e3bf09c953,0x5ce15dBcDF9a7c65eF7f31d11Ccd49DF4ECd860D,500000000000000,1.02401436,1,DONE,2023-12-06T12:53:38.689Z,ThresholdScoreCheck,true,26.438,20.00000
0xb7e72b487396c5ea848f022f5164b57bdf235d854aed18cdf870d6d1b2a3ff6c,0x6f0dada1385d326e6e4076f304dad4db7cd0e2f383a32d13b7c6c29f6614afd9,5,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x4b74b1f52781686e8df4af4e25d391732060c527,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,110000000000000,0.22497318,0,DONE,2023-12-07T09:24:21.367Z,ThresholdScoreCheck,true,28.655,20.00000
0x3f515c63a42460fd8cfaca907b0a141a7b25fe51007e80b8a5a4f9e056dc375f,0xe774b4f543259518e0595eae2ed5969cd7e2898c129ddfc8518e00439dfe7f20,22,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x4b74b1f52781686e8df4af4e25d391732060c527,0x596C7b6b7BC5331Ecb682523e342A2340c074602,110000000000000,0.22497318,0,DONE,2023-12-07T09:24:21.367Z,ThresholdScoreCheck,true,28.655,20.00000
0xa1d3fdaf8a8756917080eac68233179c242b62a70cf185d28530747a63fc3a73,0xf8b22d1f3e6a6d9258fc85e8df59e414e500b665aeea5550b0db20459e98eaf4,6,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x912CE59144191C1204E64559FE8253a0e49E6548,0x5b9e8bdd8b6ea310fd16230ebc6c093e6a0fb562,0x61319Eb36d29781586988fC8dD0A78dBfE201cef,10000000000000000000,11.3192181,1,DONE,2023-12-11T07:18:11.542Z,ThresholdScoreCheck,true,43.558,20.00000
0x196bc2f954888820f7057db4710bb0634bb6640a97575ee0f8b8fce2a7978f57,0xf1f4942df7878a8626d441ae1b9e40f9dd6e67b66bd88138c9285451d871412f,14,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x912CE59144191C1204E64559FE8253a0e49E6548,0x5b9e8bdd8b6ea310fd16230ebc6c093e6a0fb562,0x4f8c531df3d97c6Cd437aC8DfE756975445D1161,10000000000000000000,11.3192181,1,DONE,2023-12-11T07:18:11.542Z,ThresholdScoreCheck,true,43.558,20.00000
0x85453eb82b5973bb86cf3b02ee3bee1ba12b16f3e6e92bbd982fc610bba1df21,0xf8b22d1f3e6a6d9258fc85e8df59e414e500b665aeea5550b0db20459e98eaf4,6,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x912CE59144191C1204E64559FE8253a0e49E6548,0x152280a1bcb35cb67981ecb3bf5de9ef48304143,0x61319Eb36d29781586988fC8dD0A78dBfE201cef,880000000000000000,1.0062795,0.7522500000000001,DONE,2023-12-08T06:02:39.047Z,ThresholdScoreCheck,true,20.045,20.00000
0x22657bb6c1268ba804123cf12d901b84ca49db9232d432224a34aa306e559bf4,0x906ffc3130897f433c5fb1a01a30d2581eaa606ff00f6c80348ccc65af9a1a8e,17,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x912CE59144191C1204E64559FE8253a0e49E6548,0x152280a1bcb35cb67981ecb3bf5de9ef48304143,0x4cd6B4503d02973D78CFF59C9C56f5F378688274,880000000000000000,1.0062795,0.7522500000000001,DONE,2023-12-08T06:02:39.047Z,ThresholdScoreCheck,true,20.045,20.00000
0xdee9e20b0db56143bc4e1bea1b7cb61179b9817b1c5e9ac822881000c4b66718,0xf1f4942df7878a8626d441ae1b9e40f9dd6e67b66bd88138c9285451d871412f,14,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x912CE59144191C1204E64559FE8253a0e49E6548,0x152280a1bcb35cb67981ecb3bf5de9ef48304143,0x4f8c531df3d97c6Cd437aC8DfE756975445D1161,880000000000000000,1.0062795,0.7522500000000001,DONE,2023-12-08T06:02:39.047Z,ThresholdScoreCheck,true,20.045,20.00000
0xff07e138ed3686f8b1a35040857a0afa21ceca44f7dd0fc2a3881f42a4e6486e,0x92980c994e3e4fda7f66cefa230b7220913c8175833bd98f39dd424049a1388f,16,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x28d9e67aa72214f90d728901df0ddcd15b668151,0xc38B9fBB57b0c33f85Cb0A03669a9D6127538369,1000000000000000,2.06331068,1,DONE,2023-11-13T17:57:03.910Z,ThresholdScoreCheck,true,32.527,20.00000
0x72783c77bf091efdc5f227288bf4865b4d24e87b54154616b44f6f9b1a69d949,0x7a7bba183fb942fef3a8f2c97d939367c8d82328a2a5d42b9f7ba2e358ff3423,0,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x0000000000000000000000000000000000000000,0x9bd215c2530df574657510b2f991d5c326df7c50,0x020673A52560B50a70544D7F841fbc73626648f4,500000000000000,1.02898455,1,DONE,2023-11-19T01:35:35.105Z,ThresholdScoreCheck,true,47.987,20.00000
0xe73f035eb26fae7d956f00a0fac7aa227955e8a23705b7b0d97aa5da8e3bd627,0x915b81dbeff8550b4b7d170a82548f307a4d913e651b4d346f2796bf6ce2608b,7,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x912CE59144191C1204E64559FE8253a0e49E6548,0x43eb9988b52fa03c78e8dbc72098ae788ebe731e,0x99d5Ce23335BffC8289F67Eb2723270776f2785e,890000000000000000,1.02376176,0.75595,DONE,2023-11-08T16:33:07.905Z,ThresholdScoreCheck,true,20.119,20.00000
0xf7bd468fe58980fd9fe5c0f5a650975bca997118a9a6e3abab7b963ea9c0373e,0x6f0dada1385d326e6e4076f304dad4db7cd0e2f383a32d13b7c6c29f6614afd9,5,0x0F0b9d9F72C1660905C57864e79CeB409ADa0C9e,0x912CE59144191C1204E64559FE8253a0e49E6548,0x43eb9988b52fa03c78e8dbc72098ae788ebe731e,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,890000000000000000,1.02376176,0.75595,DONE,2023-11-08T16:33:07.905Z,ThresholdScoreCheck,true,20.119,20.00000
