id,projectId,applicationId,roundId,token,voter,grantAddress,amount,amountUSD,coefficient,status,last_score_timestamp,type,success,rawScore,threshold
0xf4b7bb0dbc5a0d2db0649b6eab61e80fea319b656d9511e51d4625b8fbd0d33b,0x4cd41869f9b2d95c05e2cb13643f1ab7ae05ebd439349c0024aeba44a249b1d8,25,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xa2b16c27c0766a1df18892f7b0413b4f5806ee4d,0xBEC643BD5b7F5e9190617CA4187ef0455950C51C,1e+18,1.00096975,1,DONE,2023-04-26T02:29:46.064585+00:00,ThresholdScoreCheck,True,35.45,15
0xfb481352205ffd7b7d08bb7b06e8dfebd53e73506cd12003e2321a7326734471,0xc401c980df990c4153febcf89b1b78428be1e1f5020d1c72d21b9c818f5ab2a5,6,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xa2b16c27c0766a1df18892f7b0413b4f5806ee4d,0x9390fA8656A161442928b442300358D82bEC28b0,1e+18,1.00096975,1,DONE,2023-04-26T02:29:46.064585+00:00,ThresholdScoreCheck,True,35.45,15
0x180cc8b03cfa00bd6ec833c9dd1d3ff0a8b5ad8fa3b3ce8ecfa7fd0bdb48a304,0xe8249a10575570ac6d76202cff5c1e127d72359ad7235bb61039c125402263aa,14,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x0000000000000000000000000000000000000000,0xcf7c21ded40f2df85a564207a89b3379780d9ce3,0x9b55D80Af9dd8D23C372915Ad55c010799010b4d,5e+16,93.07196309,1,DONE,2023-04-25T19:15:25.449219+00:00,ThresholdScoreCheck,True,48.09,15
0x46e2d04f9734e521b5ede35fd088c3e845bd82456eff2beb1035f09d0eac3c5f,0xc401c980df990c4153febcf89b1b78428be1e1f5020d1c72d21b9c818f5ab2a5,6,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x9390fA8656A161442928b442300358D82bEC28b0,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0xd579602b8c01b940f88c07e2167bfac029959b1b5d4c5459a2fe3932e78ce25c,0x97589cd10d5be47bef0513d22cbd9ecb9ce06ec6f9baf2369ff1758b6572d525,7,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x0035cC37599241D007D0AbA1Fb931C5FA757f7A1,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x0ab3b0689470ca6f7f09acef9cdb5ba73a15f3b2729bf9669cdef5147dada006,0xcf3165f4f416d25de13b505ff4e66c217b2be50c99a89314466eb7bcc5c3eabb,10,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x7f3eb18E46bC6350722f981e8750DE6d0655509a,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x2648f105a097a0d7c3537b37a9150a19a4a79d6b6a04fa681d0bac7e60e64f8f,0xdd9b885de249b8da5ea670b7d2effafae15def2aae0a69a7166f3905ab7fba78,13,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x75D923fBbC9d224ad4a92c370dCC60043010648f,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x525d3c84a43cdcfe715ec0110a2fded41896f31ace88b7122e44051d3d0e0d98,0xe6424ab2ed95b21ba758a64a72e3a4583a01cad6b12419420ae7286c70ecae83,22,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x5ae37490b4aff9f4a86ff18d79d62860dac7277a9712586f56881921266c9e4a,0x72b0d6a64bd0773fe79949ee829215569ebfd2c58aa19e9f38e6c3bed8679156,17,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x7e1F8358943580724290277167B86ab4734752fE,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x26a94e8dba71c1331a78255044e83d9c9b86a8ef3411b0ed9581a7aeae7c4a71,0xe8249a10575570ac6d76202cff5c1e127d72359ad7235bb61039c125402263aa,14,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x9b55D80Af9dd8D23C372915Ad55c010799010b4d,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0xf841c8802a607e8bdeb847fd079a90974088da12711e9bfbcf585a7efceb5953,0x233875674213fdf6a86f91602122ef1176b9ccf282182c1cfe6943509a26f6e8,9,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0xbbD107D7717F9D8556aa0abd444Bc8AE6e288956,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x7f0e8c5df22d7e3329807a599d7036ee3019e74f01ea4cf676604d91b0b1a2c5,0xec0268451dd3c3ef3b527ef6478f0e89eb4741103ce75045f16951d285f1e84a,16,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x45b79C6bbE15363E87C948823cca846f1baDB280,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x20f5483e3da3480c03f57f4adb518d4d10c904fd65f4e7e829a5699a2aad0bcf,0x64a30a4b92a54a2ad5b7cb48106104d3eb1ca743dd095834b8fdf3fb18ef380d,19,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x6613693f21fddf3ab632b90db09db7d0eae90815e41edc85b878457f65de0736,0x8d6f0c7bda15baeb4e11fd284ad7a186def0a60a4559d34f127b66dd76bbf83d,3,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x808DB7C11EeF7aed8314bcCe208239bf9358f36C,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0xa8308afcf1c35ca6448f2f1e95f28216ece7abf3e19c597167e85b9fa534d908,0x10b3f00e5a651dccd26a73d2d2fd34a532a1bb258fbb232011cfd0edf93ff7a7,28,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x69e001B7E99a3454f9Cb90Fe4E408002B25b6b3a,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x6c4e92e5b3b5e4b14ccf51d98ed8784e6088d34fa6aa77fecac6b3dee416e04d,0xa9bdf73843d882ce496bae1a489c905e26339d987c08a074c26defddb463c924,29,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x5041A1C1DCC760337e99B03DB60FeAF5f6f6c802,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x24badc10ab746fac543e224e64a9f8438a6be41b9f402b95f10524f73085b20a,0xf1f4942df7878a8626d441ae1b9e40f9dd6e67b66bd88138c9285451d871412f,24,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x4f8c531df3d97c6Cd437aC8DfE756975445D1161,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0x7bdd37e822383b916616a9d0a5e80296b25d612513bffec80816dfe56d41b780,0x5351510d27a8f718634daa6d1311fcaac5c59830f2b2b79556bd22c4c5461de5,2,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0x9bcF35BD44Cd5902bfa0738b7B2de12d09CC2DC9,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0xddf836fc759a2987cf2765aeb5d70e4cf7d69144afe73efd0c6eccd4243ab95f,0x4cd41869f9b2d95c05e2cb13643f1ab7ae05ebd439349c0024aeba44a249b1d8,25,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xcd0d4cdb238eec15fcf4ff9d13d5a59051e507d7,0xBEC643BD5b7F5e9190617CA4187ef0455950C51C,6e+18,6.00598686,1,DONE,2023-04-25T12:39:48.973839+00:00,ThresholdScoreCheck,True,37.04,15
0xe63c8b11013f60b8d5ea8fd579a41db4d1e50b7b44983f7d7192bf6e3bc19539,0xdd9b885de249b8da5ea670b7d2effafae15def2aae0a69a7166f3905ab7fba78,13,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xdbeb3b980ef88e9f5e59c8c9bb4d261d6736d0c4,0x75D923fBbC9d224ad4a92c370dCC60043010648f,2.5e+19,24.9967175,1,DONE,2023-04-26T20:32:17.875580+00:00,ThresholdScoreCheck,True,16.27,15
0x1092ae19233960dde47b431ffba4ca981f7592f1fe0c4434fb2f88b54d9ea3a4,0xa9bdf73843d882ce496bae1a489c905e26339d987c08a074c26defddb463c924,29,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x5041A1C1DCC760337e99B03DB60FeAF5f6f6c802,3e+19,29.9519814,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0xaf671999f7e002c153868d3d251f1060cf729afc57b52f120a80c29d20c1df72,0x97589cd10d5be47bef0513d22cbd9ecb9ce06ec6f9baf2369ff1758b6572d525,7,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x0035cC37599241D007D0AbA1Fb931C5FA757f7A1,1e+20,99.839938,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0xaedf9bdae0585a9d69e66accf11da0c1b0b7e0fd89b170cac1fc3d479845c0b5,0xe6424ab2ed95b21ba758a64a72e3a4583a01cad6b12419420ae7286c70ecae83,22,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,2e+20,199.679876,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0x882f158e2f5f689e8b14fdab4869ec4a48f6da0c19f858d86b5503bfa73f1de2,0xe8249a10575570ac6d76202cff5c1e127d72359ad7235bb61039c125402263aa,14,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x9b55D80Af9dd8D23C372915Ad55c010799010b4d,1.5e+19,14.9759907,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0x64882a8c71494f7067c8e7afa5a0b741d4088a21c01e1116164d042ea806bd9d,0x4cd41869f9b2d95c05e2cb13643f1ab7ae05ebd439349c0024aeba44a249b1d8,25,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0xBEC643BD5b7F5e9190617CA4187ef0455950C51C,1e+19,9.9839938,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0xf0e68dc0691b23f2ecb11c38847b0b38a9577f415139aca60ae64a6e41ef2058,0xc401c980df990c4153febcf89b1b78428be1e1f5020d1c72d21b9c818f5ab2a5,6,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x9390fA8656A161442928b442300358D82bEC28b0,1e+19,9.9839938,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0x0ddd01db75cf03d261696c38e50100a15e724649c25d38c12569b08b111da524,0x5351510d27a8f718634daa6d1311fcaac5c59830f2b2b79556bd22c4c5461de5,2,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x9bcF35BD44Cd5902bfa0738b7B2de12d09CC2DC9,1e+19,9.9839938,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0x02d04ccd747d32fa661cab05d98cbef5da4ede9b2d54d4b5001963486e96eb6b,0x72b0d6a64bd0773fe79949ee829215569ebfd2c58aa19e9f38e6c3bed8679156,17,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x7e1F8358943580724290277167B86ab4734752fE,1e+19,9.9839938,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0x16064fcbf4a2d7aa616d122c999459eae0562613f85e5943c7a723e73cb0ebd3,0x8d6f0c7bda15baeb4e11fd284ad7a186def0a60a4559d34f127b66dd76bbf83d,3,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x808DB7C11EeF7aed8314bcCe208239bf9358f36C,1e+19,9.9839938,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0xf48511f9a4aa6845a561cd94e6582520f7fc92dc69a6bf27ea2281ca885cd340,0x64a30a4b92a54a2ad5b7cb48106104d3eb1ca743dd095834b8fdf3fb18ef380d,19,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,5e+19,49.919969,2,DONE,2023-04-26T15:55:53.752619+00:00,ThresholdScoreCheck,True,52.94,15
0x62e70d98eb10f89cc2a692f98b988fd112791b3bd27c181de5036121a6f7e2a3,0xe6424ab2ed95b21ba758a64a72e3a4583a01cad6b12419420ae7286c70ecae83,22,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7d547666209755fb833f9b37eebea38ebf513abb,0x8110d1D04ac316fdCACe8f24fD60C86b810AB15A,4e+18,4.007487,2,DONE,2023-05-05T21:22:04.075969+00:00,ThresholdScoreCheck,True,47.84,15
0x3d59dd5ff9129c0e956c9faec3905cab58f88f824dd81b9e06f966f982f25a0f,0xe8249a10575570ac6d76202cff5c1e127d72359ad7235bb61039c125402263aa,14,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7d547666209755fb833f9b37eebea38ebf513abb,0x9b55D80Af9dd8D23C372915Ad55c010799010b4d,2e+18,2.0037435,2,DONE,2023-05-05T21:22:04.075969+00:00,ThresholdScoreCheck,True,47.84,15
0x0377e77b30a47803a5e48d8bb6b1ccd4f14d6b59775a934c6e150fbfd6353023,0xa9bdf73843d882ce496bae1a489c905e26339d987c08a074c26defddb463c924,29,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7d547666209755fb833f9b37eebea38ebf513abb,0x5041A1C1DCC760337e99B03DB60FeAF5f6f6c802,2e+18,2.0037435,2,DONE,2023-05-05T21:22:04.075969+00:00,ThresholdScoreCheck,True,47.84,15
0x5a1ab666a0f4ca8d6d52ab66b95aec4f09decb86ca639a792156e1c9ca2adc5a,0x64a30a4b92a54a2ad5b7cb48106104d3eb1ca743dd095834b8fdf3fb18ef380d,19,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7d547666209755fb833f9b37eebea38ebf513abb,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,2e+18,2.0037435,2,DONE,2023-05-05T21:22:04.075969+00:00,ThresholdScoreCheck,True,47.84,15
0xd62903f82584934224b2a54a220d0740cc3c38fd2763f8cf1ec3c7323b8b2aa8,0x8d6f0c7bda15baeb4e11fd284ad7a186def0a60a4559d34f127b66dd76bbf83d,3,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7d547666209755fb833f9b37eebea38ebf513abb,0x808DB7C11EeF7aed8314bcCe208239bf9358f36C,2e+18,2.0037435,2,DONE,2023-05-05T21:22:04.075969+00:00,ThresholdScoreCheck,True,47.84,15
0x1c48df9d5ffae7f6f35a58d28c8700ddff5d1ede9bbdd8f1701c2e2aa2ee48d1,0x72b0d6a64bd0773fe79949ee829215569ebfd2c58aa19e9f38e6c3bed8679156,17,0x9E669c0A6e075F14ba9d9D98C3580aD67E20ec38,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7d547666209755fb833f9b37eebea38ebf513abb,0x7e1F8358943580724290277167B86ab4734752fE,2e+18,2.0037435,2,DONE,2023-05-05T21:22:04.075969+00:00,ThresholdScoreCheck,True,47.84,15
